evento_id,entidade_id,pos_full
31679,944.081.066-15,167
32129,944.081.066-15,179
32167,944.081.066-15,191
32505,944.081.066-15,203
33705,944.081.066-15,215
37263,944.081.066-15,227
39041,944.081.066-15,239
40758,944.081.066-15,251
43645,944.081.066-15,263
44231,944.081.066-15,275
44302,944.081.066-15,287
44351,944.081.066-15,299
45246,944.081.066-15,311
45620,944.081.066-15,323
60438,944.081.066-15,335
63351,944.081.066-15,347
64750,944.081.066-15,359
66537,944.081.066-15,371
66547,944.081.066-15,383
66722,944.081.066-15,395
67345,944.081.066-15,407
68501,944.081.066-15,419
68519,944.081.066-15,431
71345,944.081.066-15,443
72835,944.081.066-15,455
73999,944.081.066-15,467
74430,944.081.066-15,479
75626,944.081.066-15,491
76499,944.081.066-15,503
78060,944.081.066-15,515
78184,944.081.066-15,527
78270,944.081.066-15,539
79863,944.081.066-15,551
80304,944.081.066-15,563
88654,944.081.066-15,575
90096,944.081.066-15,587
90768,944.081.066-15,599
94462,944.081.066-15,611
95556,944.081.066-15,623
98922,944.081.066-15,635
6722,433.022.972-20,11
27497,433.022.972-20,23
29034,433.022.972-20,35
60411,433.022.972-20,47
72209,433.022.972-20,59
6724,331.564.734-80,11
33552,331.564.734-80,23
33870,331.564.734-80,35
66245,331.564.734-80,47
68245,331.564.734-80,59
76522,331.564.734-80,71
91876,331.564.734-80,83
94315,331.564.734-80,95
6725,731.153.992-78,11
6728,644.126.140-50,11
8776,644.126.140-50,23
21446,644.126.140-50,35
6729,837.764.116-00,11
30328,837.764.116-00,23
33416,837.764.116-00,35
43868,837.764.116-00,47
59001,837.764.116-00,59
59026,837.764.116-00,71
66232,837.764.116-00,83
78591,837.764.116-00,95
83804,837.764.116-00,107
85575,837.764.116-00,119
96734,837.764.116-00,131
98320,837.764.116-00,143
6731,285.138.403-19,11
8214,285.138.403-19,23
10083,285.138.403-19,35
13867,285.138.403-19,47
13980,285.138.403-19,59
14119,285.138.403-19,71
17292,285.138.403-19,83
18831,285.138.403-19,95
20101,285.138.403-19,107
20128,285.138.403-19,119
23259,285.138.403-19,131
28248,285.138.403-19,143
28901,285.138.403-19,155
35343,285.138.403-19,167
42874,285.138.403-19,179
42985,285.138.403-19,191
54255,285.138.403-19,203
61144,285.138.403-19,215
62941,285.138.403-19,227
65272,285.138.403-19,239
65290,285.138.403-19,251
65473,285.138.403-19,263
99486,285.138.403-19,275
6732,876.681.277-12,11
11305,876.681.277-12,23
25357,876.681.277-12,35
25447,876.681.277-12,47
29019,876.681.277-12,59
42216,876.681.277-12,71
6733,470.542.315-11,11
12908,470.542.315-11,23
13012,470.542.315-11,35
39518,470.542.315-11,47
42628,470.542.315-11,59
45969,470.542.315-11,71
50588,470.542.315-11,83
59190,470.542.315-11,95
65710,470.542.315-11,107
75405,470.542.315-11,119
78029,470.542.315-11,131
91608,470.542.315-11,143
6744,260.052.208-53,11
13634,260.052.208-53,23
14295,260.052.208-53,35
31802,260.052.208-53,47
32704,260.052.208-53,59
41998,260.052.208-53,71
53637,260.052.208-53,83
57227,260.052.208-53,95
59045,260.052.208-53,107
60624,260.052.208-53,119
62735,260.052.208-53,131
66735,260.052.208-53,143
66820,260.052.208-53,155
67535,260.052.208-53,167
72791,260.052.208-53,179
74495,260.052.208-53,191
79465,260.052.208-53,203
84934,260.052.208-53,215
95537,260.052.208-53,227
98331,260.052.208-53,239
99101,260.052.208-53,251
6747,168.706.905-02,11
19570,168.706.905-02,23
32942,168.706.905-02,35
72622,168.706.905-02,47
6748,509.099.770-54,11
6750,424.118.724-29,11
32590,424.118.724-29,23
35094,424.118.724-29,35
97542,424.118.724-29,47
6757,141.814.841-57,11
48747,141.814.841-57,23
77994,141.814.841-57,35
6759,965.121.304-30,11
6763,828.092.408-68,11
24316,828.092.408-68,23
25026,828.092.408-68,35
40873,828.092.408-68,47
43491,828.092.408-68,59
46466,828.092.408-68,71
82162,828.092.408-68,83
6764,667.042.183-43,11
7296,667.042.183-43,23
7297,667.042.183-43,35
8628,667.042.183-43,47
8664,667.042.183-43,59
13857,667.042.183-43,71
14444,667.042.183-43,83
15286,667.042.183-43,95
18909,667.042.183-43,107
20199,667.042.183-43,119
23675,667.042.183-43,131
24245,667.042.183-43,143
25202,667.042.183-43,155
26559,667.042.183-43,167
27403,667.042.183-43,179
27619,667.042.183-43,191
27621,667.042.183-43,203
28240,667.042.183-43,215
28968,667.042.183-43,227
29012,667.042.183-43,239
29017,667.042.183-43,251
33237,667.042.183-43,263
34434,667.042.183-43,275
34606,667.042.183-43,287
34646,667.042.183-43,299
36255,667.042.183-43,311
37446,667.042.183-43,323
37538,667.042.183-43,335
38030,667.042.183-43,347
43411,667.042.183-43,359
44938,667.042.183-43,371
45057,667.042.183-43,383
45379,667.042.183-43,395
46156,667.042.183-43,407
49595,667.042.183-43,419
49623,667.042.183-43,431
50063,667.042.183-43,443
50405,667.042.183-43,455
53757,667.042.183-43,467
54553,667.042.183-43,479
57859,667.042.183-43,491
60002,667.042.183-43,503
61323,667.042.183-43,515
61432,667.042.183-43,527
62357,667.042.183-43,539
62509,667.042.183-43,551
64493,667.042.183-43,563
65383,667.042.183-43,575
65574,667.042.183-43,587
66301,667.042.183-43,599
68842,667.042.183-43,611
68843,667.042.183-43,623
69195,667.042.183-43,635
73649,667.042.183-43,647
75176,667.042.183-43,659
75591,667.042.183-43,671
76170,667.042.183-43,683
77913,667.042.183-43,695
78301,667.042.183-43,707
78420,667.042.183-43,719
78556,667.042.183-43,731
78730,667.042.183-43,743
79435,667.042.183-43,755
80199,667.042.183-43,767
82598,667.042.183-43,779
83416,667.042.183-43,791
83890,667.042.183-43,803
86321,667.042.183-43,815
86907,667.042.183-43,827
89280,667.042.183-43,839
95861,667.042.183-43,851
95997,667.042.183-43,863
97247,667.042.183-43,875
98117,667.042.183-43,887
99099,667.042.183-43,899
6770,333.216.604-23,11
13541,333.216.604-23,23
16240,333.216.604-23,35
23779,333.216.604-23,47
32008,333.216.604-23,59
89772,333.216.604-23,71
6777,525.594.641-95,11
85916,525.594.641-95,23
6784,804.636.159-30,11
11800,804.636.159-30,23
12391,804.636.159-30,35
51236,804.636.159-30,47
52267,804.636.159-30,59
53391,804.636.159-30,71
53418,804.636.159-30,83
54770,804.636.159-30,95
59884,804.636.159-30,107
68723,804.636.159-30,119
69435,804.636.159-30,131
69712,804.636.159-30,143
71283,804.636.159-30,155
72854,804.636.159-30,167
73139,804.636.159-30,179
73359,804.636.159-30,191
77124,804.636.159-30,203
77843,804.636.159-30,215
81187,804.636.159-30,227
92608,804.636.159-30,239
98686,804.636.159-30,251
6787,365.151.831-00,11
9700,365.151.831-00,23
12202,365.151.831-00,35
18830,365.151.831-00,47
19545,365.151.831-00,59
20816,365.151.831-00,71
22937,365.151.831-00,83
26550,365.151.831-00,95
27735,365.151.831-00,107
29323,365.151.831-00,119
60655,365.151.831-00,131
61825,365.151.831-00,143
62387,365.151.831-00,155
69376,365.151.831-00,167
69728,365.151.831-00,179
70092,365.151.831-00,191
81292,365.151.831-00,203
82550,365.151.831-00,215
86107,365.151.831-00,227
6788,753.403.682-89,11
9727,753.403.682-89,23
6790,467.557.295-23,11
6950,467.557.295-23,23
10732,467.557.295-23,35
60611,467.557.295-23,47
67708,467.557.295-23,59
68852,467.557.295-23,71
95598,467.557.295-23,83
6795,365.881.575-25,11
11028,365.881.575-25,23
41835,365.881.575-25,35
41908,365.881.575-25,47
42797,365.881.575-25,59
48932,365.881.575-25,71
49034,365.881.575-25,83
60850,365.881.575-25,95
60948,365.881.575-25,107
62943,365.881.575-25,119
69973,365.881.575-25,131
70902,365.881.575-25,143
83930,365.881.575-25,155
84124,365.881.575-25,167
87736,365.881.575-25,179
95798,365.881.575-25,191
97265,365.881.575-25,203
6796,920.855.876-23,11
10094,920.855.876-23,23
10239,920.855.876-23,35
17284,920.855.876-23,47
31934,920.855.876-23,59
54407,920.855.876-23,71
83332,920.855.876-23,83
84732,920.855.876-23,95
88349,920.855.876-23,107
89176,920.855.876-23,119
94758,920.855.876-23,131
95426,920.855.876-23,143
95805,920.855.876-23,155
6797,153.717.177-14,11
15074,153.717.177-14,23
15886,153.717.177-14,35
22875,153.717.177-14,47
25271,153.717.177-14,59
29589,153.717.177-14,71
34520,153.717.177-14,83
34668,153.717.177-14,95
57936,153.717.177-14,107
71353,153.717.177-14,119
6799,988.969.924-94,11
61792,988.969.924-94,23
69457,988.969.924-94,35
78424,988.969.924-94,47
6800,217.304.388-90,11
7151,217.304.388-90,23
12361,217.304.388-90,35
23620,217.304.388-90,47
44233,217.304.388-90,59
85927,217.304.388-90,71
88296,217.304.388-90,83
6801,843.330.837-88,11
61861,843.330.837-88,23
94441,843.330.837-88,35
6805,719.530.394-21,11
90294,719.530.394-21,23
6806,678.155.161-22,11
16783,678.155.161-22,23
33281,678.155.161-22,35
45986,678.155.161-22,47
6807,157.793.184-09,11
23721,157.793.184-09,23
49326,157.793.184-09,35
82700,157.793.184-09,47
6808,946.459.559-00,11
24450,946.459.559-00,23
26572,946.459.559-00,35
28273,946.459.559-00,47
29922,946.459.559-00,59
57073,946.459.559-00,71
57530,946.459.559-00,83
85310,946.459.559-00,95
89734,946.459.559-00,107
93985,946.459.559-00,119
6809,793.616.277-16,11
10391,793.616.277-16,23
10563,793.616.277-16,35
41699,793.616.277-16,47
41789,793.616.277-16,59
43092,793.616.277-16,71
47191,793.616.277-16,83
66256,793.616.277-16,95
84869,793.616.277-16,107
84873,793.616.277-16,119
6814,595.983.945-81,11
13627,595.983.945-81,23
26127,595.983.945-81,35
27891,595.983.945-81,47
27893,595.983.945-81,59
30196,595.983.945-81,71
32895,595.983.945-81,83
41614,595.983.945-81,95
43126,595.983.945-81,107
61739,595.983.945-81,119
62191,595.983.945-81,131
85736,595.983.945-81,143
6817,857.303.076-32,11
9152,857.303.076-32,23
14771,857.303.076-32,35
15822,857.303.076-32,47
18633,857.303.076-32,59
64695,857.303.076-32,71
85145,857.303.076-32,83
6818,990.608.187-25,11
12770,990.608.187-25,23
6821,765.362.251-80,11
24208,765.362.251-80,23
30086,765.362.251-80,35
55235,765.362.251-80,47
64662,765.362.251-80,59
65942,765.362.251-80,71
71701,765.362.251-80,83
80352,765.362.251-80,95
6824,896.186.231-65,11
14906,896.186.231-65,23
18550,896.186.231-65,35
19179,896.186.231-65,47
40219,896.186.231-65,59
55925,896.186.231-65,71
64237,896.186.231-65,83
67742,896.186.231-65,95
68034,896.186.231-65,107
87591,896.186.231-65,119
92023,896.186.231-65,131
93049,896.186.231-65,143
98513,896.186.231-65,155
6827,642.375.929-44,11
6830,719.236.052-08,11
94150,719.236.052-08,23
6831,059.871.814-10,11
7163,059.871.814-10,23
10138,059.871.814-10,35
11518,059.871.814-10,47
13326,059.871.814-10,59
13830,059.871.814-10,71
14273,059.871.814-10,83
15011,059.871.814-10,95
18362,059.871.814-10,107
24396,059.871.814-10,119
25076,059.871.814-10,131
26317,059.871.814-10,143
29248,059.871.814-10,155
35070,059.871.814-10,167
37028,059.871.814-10,179
40316,059.871.814-10,191
41563,059.871.814-10,203
42093,059.871.814-10,215
44780,059.871.814-10,227
52526,059.871.814-10,239
53884,059.871.814-10,251
65759,059.871.814-10,263
65869,059.871.814-10,275
66342,059.871.814-10,287
73408,059.871.814-10,299
92256,059.871.814-10,311
93838,059.871.814-10,323
6833,197.263.712-60,11
38348,197.263.712-60,23
66349,197.263.712-60,35
80530,197.263.712-60,47
6834,539.146.030-11,11
14953,539.146.030-11,23
52335,539.146.030-11,35
53437,539.146.030-11,47
77390,539.146.030-11,59
6836,699.656.629-08,11
8020,699.656.629-08,23
48735,699.656.629-08,35
99694,699.656.629-08,47
6840,515.833.389-00,11
14416,515.833.389-00,23
16389,515.833.389-00,35
39506,515.833.389-00,47
83918,515.833.389-00,59
6841,047.513.327-75,11
14682,047.513.327-75,23
28068,047.513.327-75,35
32341,047.513.327-75,47
85956,047.513.327-75,59
95713,047.513.327-75,71
6847,291.589.276-89,11
10495,291.589.276-89,23
12425,291.589.276-89,35
28426,291.589.276-89,47
6851,644.293.840-96,11
11977,644.293.840-96,23
13795,644.293.840-96,35
17079,644.293.840-96,47
33984,644.293.840-96,59
35148,644.293.840-96,71
40250,644.293.840-96,83
54434,644.293.840-96,95
60214,644.293.840-96,107
60738,644.293.840-96,119
64670,644.293.840-96,131
65324,644.293.840-96,143
69279,644.293.840-96,155
69292,644.293.840-96,167
85755,644.293.840-96,179
93365,644.293.840-96,191
98853,644.293.840-96,203
6852,819.995.975-40,11
29489,819.995.975-40,23
40606,819.995.975-40,35
42555,819.995.975-40,47
45822,819.995.975-40,59
74044,819.995.975-40,71
84615,819.995.975-40,83
6856,946.376.125-00,11
6858,626.185.481-59,11
16097,626.185.481-59,23
23831,626.185.481-59,35
34011,626.185.481-59,47
34927,626.185.481-59,59
54726,626.185.481-59,71
63114,626.185.481-59,83
63917,626.185.481-59,95
64271,626.185.481-59,107
72930,626.185.481-59,119
74189,626.185.481-59,131
74190,626.185.481-59,143
81167,626.185.481-59,155
87159,626.185.481-59,167
87840,626.185.481-59,179
88407,626.185.481-59,191
88634,626.185.481-59,203
88880,626.185.481-59,215
6859,922.121.383-85,11
10893,922.121.383-85,23
11430,922.121.383-85,35
64058,922.121.383-85,47
65117,922.121.383-85,59
66422,922.121.383-85,71
67919,922.121.383-85,83
77464,922.121.383-85,95
83585,922.121.383-85,107
94128,922.121.383-85,119
6860,294.657.568-30,11
19393,294.657.568-30,23
28178,294.657.568-30,35
28296,294.657.568-30,47
6865,215.946.688-33,11
12442,215.946.688-33,23
25481,215.946.688-33,35
25556,215.946.688-33,47
27688,215.946.688-33,59
74752,215.946.688-33,71
75810,215.946.688-33,83
75847,215.946.688-33,95
76057,215.946.688-33,107
81490,215.946.688-33,119
86536,215.946.688-33,131
90750,215.946.688-33,143
98844,215.946.688-33,155
6866,284.899.885-79,11
72873,284.899.885-79,23
6867,813.430.133-99,11
18619,813.430.133-99,23
6868,138.303.421-44,11
10046,138.303.421-44,23
21593,138.303.421-44,35
21718,138.303.421-44,47
45627,138.303.421-44,59
76503,138.303.421-44,71
90140,138.303.421-44,83
6869,854.968.226-88,11
12347,854.968.226-88,23
13703,854.968.226-88,35
15751,854.968.226-88,47
16596,854.968.226-88,59
30663,854.968.226-88,71
31831,854.968.226-88,83
56455,854.968.226-88,95
67470,854.968.226-88,107
73834,854.968.226-88,119
74165,854.968.226-88,131
85661,854.968.226-88,143
6871,947.959.504-40,11
8880,947.959.504-40,23
11043,947.959.504-40,35
57869,947.959.504-40,47
6872,497.357.180-65,11
31365,497.357.180-65,23
36674,497.357.180-65,35
58272,497.357.180-65,47
73412,497.357.180-65,59
93272,497.357.180-65,71
6877,269.372.391-49,11
34329,269.372.391-49,23
6880,210.317.705-34,11
26814,210.317.705-34,23
63406,210.317.705-34,35
66185,210.317.705-34,47
6883,423.218.391-47,11
90018,423.218.391-47,23
6889,758.885.176-74,11
8233,758.885.176-74,23
14913,758.885.176-74,35
15851,758.885.176-74,47
32619,758.885.176-74,59
34870,758.885.176-74,71
61532,758.885.176-74,83
63613,758.885.176-74,95
78098,758.885.176-74,107
96722,758.885.176-74,119
6890,667.508.814-91,11
71291,667.508.814-91,23
6891,477.805.281-11,11
7776,477.805.281-11,23
8291,477.805.281-11,35
14985,477.805.281-11,47
21512,477.805.281-11,59
49075,477.805.281-11,71
80763,477.805.281-11,83
6892,271.658.195-92,11
8668,271.658.195-92,23
11110,271.658.195-92,35
13048,271.658.195-92,47
13666,271.658.195-92,59
19754,271.658.195-92,71
20102,271.658.195-92,83
60482,271.658.195-92,95
62102,271.658.195-92,107
75781,271.658.195-92,119
76092,271.658.195-92,131
76710,271.658.195-92,143
77641,271.658.195-92,155
6894,712.552.150-97,11
39752,712.552.150-97,23
6895,680.199.779-37,11
32349,680.199.779-37,23
38593,680.199.779-37,35
44167,680.199.779-37,47
45456,680.199.779-37,59
60768,680.199.779-37,71
68720,680.199.779-37,83
6900,394.773.768-84,11
6901,101.357.183-50,11
10853,101.357.183-50,23
39197,101.357.183-50,35
85827,101.357.183-50,47
6908,566.587.833-22,11
23963,566.587.833-22,23
26478,566.587.833-22,35
29070,566.587.833-22,47
29976,566.587.833-22,59
38920,566.587.833-22,71
46015,566.587.833-22,83
46016,566.587.833-22,95
49176,566.587.833-22,107
49611,566.587.833-22,119
57706,566.587.833-22,131
58704,566.587.833-22,143
58736,566.587.833-22,155
61045,566.587.833-22,167
63942,566.587.833-22,179
65215,566.587.833-22,191
72474,566.587.833-22,203
84346,566.587.833-22,215
86941,566.587.833-22,227
89363,566.587.833-22,239
90449,566.587.833-22,251
90797,566.587.833-22,263
92465,566.587.833-22,275
93198,566.587.833-22,287
97261,566.587.833-22,299
98135,566.587.833-22,311
99378,566.587.833-22,323
6909,326.087.512-37,11
11128,326.087.512-37,23
12127,326.087.512-37,35
14073,326.087.512-37,47
20686,326.087.512-37,59
20863,326.087.512-37,71
23045,326.087.512-37,83
23518,326.087.512-37,95
29154,326.087.512-37,107
29494,326.087.512-37,119
33102,326.087.512-37,131
34402,326.087.512-37,143
45210,326.087.512-37,155
47129,326.087.512-37,167
71300,326.087.512-37,179
73314,326.087.512-37,191
73315,326.087.512-37,203
82426,326.087.512-37,215
82905,326.087.512-37,227
83381,326.087.512-37,239
83537,326.087.512-37,251
84158,326.087.512-37,263
91547,326.087.512-37,275
91979,326.087.512-37,287
92427,326.087.512-37,299
92873,326.087.512-37,311
92962,326.087.512-37,323
93076,326.087.512-37,335
94104,326.087.512-37,347
94963,326.087.512-37,359
95793,326.087.512-37,371
95822,326.087.512-37,383
96920,326.087.512-37,395
97536,326.087.512-37,407
98165,326.087.512-37,419
6911,048.786.044-68,11
7880,048.786.044-68,23
10035,048.786.044-68,35
10498,048.786.044-68,47
22169,048.786.044-68,59
24044,048.786.044-68,71
39550,048.786.044-68,83
58607,048.786.044-68,95
67611,048.786.044-68,107
75338,048.786.044-68,119
82999,048.786.044-68,131
87667,048.786.044-68,143
98730,048.786.044-68,155
6912,216.428.886-64,11
25105,216.428.886-64,23
28516,216.428.886-64,35
29295,216.428.886-64,47
35826,216.428.886-64,59
70523,216.428.886-64,71
70823,216.428.886-64,83
73484,216.428.886-64,95
81144,216.428.886-64,107
95533,216.428.886-64,119
6913,181.286.077-31,11
11238,181.286.077-31,23
22435,181.286.077-31,35
36519,181.286.077-31,47
50545,181.286.077-31,59
58324,181.286.077-31,71
97757,181.286.077-31,83
6916,518.577.851-26,11
24989,518.577.851-26,23
71489,518.577.851-26,35
6917,101.946.081-40,11
9833,101.946.081-40,23
10237,101.946.081-40,35
10535,101.946.081-40,47
10598,101.946.081-40,59
16972,101.946.081-40,71
23613,101.946.081-40,83
31804,101.946.081-40,95
36436,101.946.081-40,107
43708,101.946.081-40,119
48403,101.946.081-40,131
61620,101.946.081-40,143
6918,381.918.391-48,11
77937,381.918.391-48,23
6919,884.043.720-71,11
8100,884.043.720-71,23
8227,884.043.720-71,35
13856,884.043.720-71,47
25205,884.043.720-71,59
25349,884.043.720-71,71
25485,884.043.720-71,83
26306,884.043.720-71,95
30166,884.043.720-71,107
31897,884.043.720-71,119
34027,884.043.720-71,131
36208,884.043.720-71,143
36219,884.043.720-71,155
36307,884.043.720-71,167
36334,884.043.720-71,179
39709,884.043.720-71,191
39798,884.043.720-71,203
46482,884.043.720-71,215
49802,884.043.720-71,227
58654,884.043.720-71,239
58755,884.043.720-71,251
60312,884.043.720-71,263
62092,884.043.720-71,275
67990,884.043.720-71,287
69684,884.043.720-71,299
70974,884.043.720-71,311
71879,884.043.720-71,323
73535,884.043.720-71,335
74822,884.043.720-71,347
79785,884.043.720-71,359
85458,884.043.720-71,371
87103,884.043.720-71,383
89435,884.043.720-71,395
90622,884.043.720-71,407
94010,884.043.720-71,419
94405,884.043.720-71,431
6922,266.441.367-88,11
18454,266.441.367-88,23
44408,266.441.367-88,35
91748,266.441.367-88,47
6924,762.734.263-50,11
52000,762.734.263-50,23
93612,762.734.263-50,35
6926,147.141.333-06,11
11162,147.141.333-06,23
15827,147.141.333-06,35
20463,147.141.333-06,47
21460,147.141.333-06,59
42080,147.141.333-06,71
42534,147.141.333-06,83
58097,147.141.333-06,95
58098,147.141.333-06,107
60734,147.141.333-06,119
64405,147.141.333-06,131
71001,147.141.333-06,143
77779,147.141.333-06,155
6928,076.247.094-14,11
38784,076.247.094-14,23
42956,076.247.094-14,35
49955,076.247.094-14,47
50207,076.247.094-14,59
50486,076.247.094-14,71
51394,076.247.094-14,83
54366,076.247.094-14,95
59835,076.247.094-14,107
60548,076.247.094-14,119
73194,076.247.094-14,131
80897,076.247.094-14,143
83017,076.247.094-14,155
85586,076.247.094-14,167
91849,076.247.094-14,179
6929,058.498.133-30,11
14239,058.498.133-30,23
38898,058.498.133-30,35
44037,058.498.133-30,47
57768,058.498.133-30,59
62878,058.498.133-30,71
64625,058.498.133-30,83
66102,058.498.133-30,95
68775,058.498.133-30,107
94669,058.498.133-30,119
96653,058.498.133-30,131
99021,058.498.133-30,143
6930,781.227.055-61,11
10610,781.227.055-61,23
62344,781.227.055-61,35
62393,781.227.055-61,47
70858,781.227.055-61,59
70912,781.227.055-61,71
70924,781.227.055-61,83
78760,781.227.055-61,95
83879,781.227.055-61,107
6931,370.564.779-25,11
18377,370.564.779-25,23
22248,370.564.779-25,35
22481,370.564.779-25,47
41826,370.564.779-25,59
57983,370.564.779-25,71
58313,370.564.779-25,83
68294,370.564.779-25,95
6932,799.823.685-08,11
7129,799.823.685-08,23
21408,799.823.685-08,35
21590,799.823.685-08,47
25408,799.823.685-08,59
26673,799.823.685-08,71
38871,799.823.685-08,83
42412,799.823.685-08,95
45579,799.823.685-08,107
45898,799.823.685-08,119
54000,799.823.685-08,131
55005,799.823.685-08,143
56468,799.823.685-08,155
61372,799.823.685-08,167
73004,799.823.685-08,179
75443,799.823.685-08,191
76416,799.823.685-08,203
76615,799.823.685-08,215
78254,799.823.685-08,227
78818,799.823.685-08,239
89220,799.823.685-08,251
6937,711.439.879-42,11
20399,711.439.879-42,23
24744,711.439.879-42,35
25852,711.439.879-42,47
32946,711.439.879-42,59
46059,711.439.879-42,71
50733,711.439.879-42,83
54285,711.439.879-42,95
65017,711.439.879-42,107
65045,711.439.879-42,119
74113,711.439.879-42,131
83254,711.439.879-42,143
94282,711.439.879-42,155
94352,711.439.879-42,167
99332,711.439.879-42,179
6938,149.928.609-07,11
8180,149.928.609-07,23
11022,149.928.609-07,35
15170,149.928.609-07,47
25029,149.928.609-07,59
29042,149.928.609-07,71
29148,149.928.609-07,83
33754,149.928.609-07,95
43784,149.928.609-07,107
49502,149.928.609-07,119
61543,149.928.609-07,131
70628,149.928.609-07,143
74087,149.928.609-07,155
76563,149.928.609-07,167
90428,149.928.609-07,179
6941,336.673.459-09,11
9716,336.673.459-09,23
12549,336.673.459-09,35
12622,336.673.459-09,47
54619,336.673.459-09,59
57383,336.673.459-09,71
76373,336.673.459-09,83
81734,336.673.459-09,95
87951,336.673.459-09,107
90826,336.673.459-09,119
6943,533.274.475-78,11
22977,533.274.475-78,23
26526,533.274.475-78,35
26621,533.274.475-78,47
27828,533.274.475-78,59
36950,533.274.475-78,71
37941,533.274.475-78,83
41866,533.274.475-78,95
42045,533.274.475-78,107
46218,533.274.475-78,119
46467,533.274.475-78,131
49068,533.274.475-78,143
51932,533.274.475-78,155
52192,533.274.475-78,167
54833,533.274.475-78,179
57450,533.274.475-78,191
63778,533.274.475-78,203
67601,533.274.475-78,215
67757,533.274.475-78,227
67992,533.274.475-78,239
69611,533.274.475-78,251
70060,533.274.475-78,263
73138,533.274.475-78,275
74634,533.274.475-78,287
75664,533.274.475-78,299
92408,533.274.475-78,311
97317,533.274.475-78,323
6944,411.928.668-19,11
37445,411.928.668-19,23
6945,672.925.087-90,11
7599,672.925.087-90,23
16777,672.925.087-90,35
18998,672.925.087-90,47
29241,672.925.087-90,59
32976,672.925.087-90,71
40391,672.925.087-90,83
42231,672.925.087-90,95
44079,672.925.087-90,107
48469,672.925.087-90,119
6946,942.088.391-47,11
68526,942.088.391-47,23
94750,942.088.391-47,35
6947,088.327.573-20,11
14559,088.327.573-20,23
19373,088.327.573-20,35
22701,088.327.573-20,47
27059,088.327.573-20,59
51262,088.327.573-20,71
61325,088.327.573-20,83
73432,088.327.573-20,95
75864,088.327.573-20,107
86012,088.327.573-20,119
6949,116.166.711-30,11
9273,116.166.711-30,23
11114,116.166.711-30,35
12085,116.166.711-30,47
16281,116.166.711-30,59
39469,116.166.711-30,71
43191,116.166.711-30,83
54291,116.166.711-30,95
54887,116.166.711-30,107
54964,116.166.711-30,119
55190,116.166.711-30,131
60231,116.166.711-30,143
60864,116.166.711-30,155
60876,116.166.711-30,167
63966,116.166.711-30,179
71525,116.166.711-30,191
72086,116.166.711-30,203
72204,116.166.711-30,215
72602,116.166.711-30,227
80537,116.166.711-30,239
84558,116.166.711-30,251
6953,284.518.159-01,11
17565,284.518.159-01,23
21753,284.518.159-01,35
25053,284.518.159-01,47
34693,284.518.159-01,59
61695,284.518.159-01,71
61815,284.518.159-01,83
72957,284.518.159-01,95
76243,284.518.159-01,107
78440,284.518.159-01,119
90287,284.518.159-01,131
91225,284.518.159-01,143
92650,284.518.159-01,155
6954,728.055.159-94,11
34284,728.055.159-94,23
75953,728.055.159-94,35
88203,728.055.159-94,47
90299,728.055.159-94,59
6956,420.287.450-10,11
15648,420.287.450-10,23
30337,420.287.450-10,35
41684,420.287.450-10,47
74901,420.287.450-10,59
76271,420.287.450-10,71
84003,420.287.450-10,83
85898,420.287.450-10,95
86238,420.287.450-10,107
92919,420.287.450-10,119
6957,445.334.660-36,11
7182,445.334.660-36,23
55034,445.334.660-36,35
60082,445.334.660-36,47
97390,445.334.660-36,59
6958,704.084.967-46,11
16790,704.084.967-46,23
19400,704.084.967-46,35
20788,704.084.967-46,47
21584,704.084.967-46,59
30731,704.084.967-46,71
31301,704.084.967-46,83
39226,704.084.967-46,95
41850,704.084.967-46,107
46420,704.084.967-46,119
47415,704.084.967-46,131
74986,704.084.967-46,143
92994,704.084.967-46,155
6963,541.780.520-39,11
42201,541.780.520-39,23
54202,541.780.520-39,35
6964,987.530.873-05,11
55815,987.530.873-05,23
6966,882.813.575-17,11
6967,332.746.811-72,11
17868,332.746.811-72,23
31258,332.746.811-72,35
33823,332.746.811-72,47
36962,332.746.811-72,59
69849,332.746.811-72,71
6968,106.774.663-31,11
8896,106.774.663-31,23
15393,106.774.663-31,35
20900,106.774.663-31,47
29169,106.774.663-31,59
32718,106.774.663-31,71
44941,106.774.663-31,83
48613,106.774.663-31,95
51162,106.774.663-31,107
72492,106.774.663-31,119
76434,106.774.663-31,131
77694,106.774.663-31,143
94339,106.774.663-31,155
6969,152.234.915-48,11
14607,152.234.915-48,23
15279,152.234.915-48,35
15283,152.234.915-48,47
19239,152.234.915-48,59
22083,152.234.915-48,71
22573,152.234.915-48,83
23180,152.234.915-48,95
26239,152.234.915-48,107
29144,152.234.915-48,119
29586,152.234.915-48,131
39253,152.234.915-48,143
45446,152.234.915-48,155
47284,152.234.915-48,167
48527,152.234.915-48,179
49124,152.234.915-48,191
50288,152.234.915-48,203
54078,152.234.915-48,215
77277,152.234.915-48,227
82179,152.234.915-48,239
84621,152.234.915-48,251
93606,152.234.915-48,263
96397,152.234.915-48,275
6970,413.563.463-08,11
31610,413.563.463-08,23
32626,413.563.463-08,35
87975,413.563.463-08,47
6972,926.759.635-77,11
72792,926.759.635-77,23
6974,046.750.489-00,11
11696,046.750.489-00,23
46248,046.750.489-00,35
52556,046.750.489-00,47
54968,046.750.489-00,59
81223,046.750.489-00,71
6975,009.877.850-10,11
24546,009.877.850-10,23
