transacao_id,cpf,data_compra,split,elegivel_downstream
65166,333.415.005-45,2025-07-18,train,True
65167,932.537.558-35,2025-07-18,train,True
65168,580.336.449-58,2025-07-18,train,True
65169,617.387.965-40,2025-07-18,train,True
65170,037.120.246-90,2025-07-18,train,True
65171,927.388.284-69,2025-07-18,train,True
65172,115.359.680-60,2025-07-18,train,True
65173,268.509.577-24,2025-07-18,train,True
65174,852.381.710-72,2025-07-18,train,True
65175,404.578.140-47,2025-07-18,train,True
65176,730.948.804-01,2025-07-18,train,True
65177,172.329.075-08,2025-07-18,train,True
65178,393.764.756-23,2025-07-18,train,True
65179,768.454.518-34,2025-07-18,train,True
65180,749.509.090-10,2025-07-18,train,False
65181,725.984.099-49,2025-07-18,train,True
65182,988.045.413-85,2025-07-18,train,True
65183,079.459.564-24,2025-07-18,train,True
65184,889.273.827-57,2025-07-18,train,True
65185,640.865.979-93,2025-07-18,train,True
65186,977.399.510-05,2025-07-18,train,True
65187,395.958.768-60,2025-07-18,train,True
65188,504.648.070-00,2025-07-18,train,True
65189,024.928.671-88,2025-07-18,train,False
65190,955.875.949-04,2025-07-18,train,True
65191,611.960.447-24,2025-07-18,train,True
65192,865.885.719-09,2025-07-18,train,True
65193,526.484.294-92,2025-07-18,train,True
65194,486.517.085-56,2025-07-18,train,True
65195,498.246.703-00,2025-07-18,train,True
65196,759.112.572-97,2025-07-18,train,False
65197,439.377.899-52,2025-07-18,train,True
65198,852.728.148-19,2025-07-19,train,True
65199,512.901.141-45,2025-07-19,train,True
65200,610.882.016-01,2025-07-19,train,True
65201,271.174.714-09,2025-07-19,train,True
65202,671.969.927-09,2025-07-19,train,True
65203,854.190.348-67,2025-07-19,train,True
65204,811.039.827-88,2025-07-19,train,True
65205,434.653.242-00,2025-07-19,train,True
65206,759.102.976-27,2025-07-19,train,True
65207,120.159.674-27,2025-07-19,train,True
65208,883.974.372-31,2025-07-19,train,False
65209,105.525.394-73,2025-07-19,train,True
65210,576.114.383-60,2025-07-19,train,True
65211,233.785.749-25,2025-07-19,train,True
65212,698.622.052-96,2025-07-19,train,True
65213,399.519.537-78,2025-07-19,train,True
65214,336.517.390-07,2025-07-19,train,True
65215,566.587.833-22,2025-07-19,train,True
65216,628.278.103-52,2025-07-19,train,True
65217,948.269.595-08,2025-07-19,train,False
65218,792.524.903-02,2025-07-19,train,True
65219,459.274.048-39,2025-07-19,train,True
65220,715.670.221-11,2025-07-19,train,True
65221,844.656.293-62,2025-07-19,train,True
65222,269.111.313-24,2025-07-19,train,True
65223,686.928.997-20,2025-07-19,train,True
65224,215.162.556-74,2025-07-19,train,True
65225,136.444.002-45,2025-07-19,train,True
65226,439.113.180-30,2025-07-19,train,True
65227,836.068.758-78,2025-07-19,train,True
65228,252.180.587-42,2025-07-19,train,True
65229,243.568.650-14,2025-07-19,train,False
65230,432.252.983-60,2025-07-19,train,True
65231,360.391.085-09,2025-07-19,train,True
65232,923.612.304-02,2025-07-19,train,False
65233,331.550.312-55,2025-07-19,train,True
65234,712.319.935-96,2025-07-19,train,True
65235,170.839.390-04,2025-07-19,train,True
65236,389.622.078-00,2025-07-19,train,True
65237,991.567.169-58,2025-07-19,train,True
65238,279.171.609-20,2025-07-19,train,True
65239,604.587.654-73,2025-07-19,train,True
65240,087.336.958-06,2025-07-19,train,True
65241,643.242.969-28,2025-07-19,train,True
65242,014.445.562-58,2025-07-19,train,True
65243,793.487.045-08,2025-07-19,train,True
65244,723.089.003-93,2025-07-19,train,True
65245,533.847.112-46,2025-07-19,train,True
65246,593.582.358-61,2025-07-19,train,True
65247,845.100.718-09,2025-07-19,train,True
65248,331.935.545-70,2025-07-19,train,True
65249,704.057.337-71,2025-07-19,train,True
65250,985.556.032-93,2025-07-19,train,True
65251,066.217.757-68,2025-07-19,train,True
65252,188.033.487-94,2025-07-19,train,False
65253,121.418.840-04,2025-07-19,train,True
65254,485.014.869-73,2025-07-19,train,True
65255,682.010.989-00,2025-07-19,train,True
65256,300.101.596-90,2025-07-19,train,True
65257,867.704.843-07,2025-07-19,train,False
65258,569.370.032-18,2025-07-19,train,True
65259,205.482.760-64,2025-07-19,train,True
65260,360.622.654-37,2025-07-19,train,True
65261,504.465.573-23,2025-07-19,train,True
65262,874.551.009-14,2025-07-19,train,True
65263,327.717.002-04,2025-07-19,train,True
65264,393.022.715-01,2025-07-19,train,True
65265,106.642.979-00,2025-07-19,train,False
65266,849.340.452-79,2025-07-19,train,True
65267,291.227.122-32,2025-07-19,train,True
65268,723.089.003-93,2025-07-19,train,True
65269,234.379.387-54,2025-07-19,train,True
65270,473.130.447-47,2025-07-19,train,True
65271,338.653.162-80,2025-07-19,train,True
65272,285.138.403-19,2025-07-19,train,True
65273,730.279.835-47,2025-07-19,train,True
65274,745.381.120-11,2025-07-19,train,True
65275,960.577.251-58,2025-07-19,train,True
65276,676.089.705-61,2025-07-19,train,True
65277,158.070.210-45,2025-07-19,train,True
65278,517.033.584-90,2025-07-19,train,True
65279,977.399.510-05,2025-07-19,train,True
65280,793.821.625-93,2025-07-19,train,True
65281,398.878.474-53,2025-07-19,train,True
65282,858.463.214-02,2025-07-19,train,True
65283,793.487.045-08,2025-07-19,train,True
65284,035.366.697-19,2025-07-20,train,True
65285,669.681.493-03,2025-07-20,train,True
65286,930.551.804-45,2025-07-20,train,True
65287,578.086.227-37,2025-07-20,train,True
65288,265.181.637-04,2025-07-20,train,True
65289,045.543.568-50,2025-07-20,train,True
65290,285.138.403-19,2025-07-20,train,True
65291,043.970.652-17,2025-07-20,train,True
65292,237.002.272-80,2025-07-20,train,True
65293,208.752.680-05,2025-07-20,train,True
65294,077.837.283-91,2025-07-20,train,True
65295,634.766.703-76,2025-07-20,train,True
65296,061.307.496-35,2025-07-20,train,True
65297,077.837.283-91,2025-07-20,train,True
65298,490.309.858-36,2025-07-20,train,True
65299,853.899.655-07,2025-07-20,train,True
65300,286.491.421-25,2025-07-20,train,True
65301,870.601.549-22,2025-07-20,train,True
65302,971.915.626-09,2025-07-20,train,True
65303,055.321.445-40,2025-07-20,train,True
65304,779.728.405-98,2025-07-20,train,True
65305,932.701.360-30,2025-07-20,train,True
65306,772.654.490-29,2025-07-20,train,True
65307,453.192.124-02,2025-07-20,train,True
65308,647.902.458-37,2025-07-20,train,True
65309,264.558.410-18,2025-07-20,train,True
65310,230.737.358-60,2025-07-20,train,True
65311,213.522.227-52,2025-07-20,train,True
65312,453.192.124-02,2025-07-20,train,True
65313,261.545.939-29,2025-07-20,train,True
65314,937.105.243-00,2025-07-20,train,True
65315,873.937.111-50,2025-07-20,train,True
65316,713.486.244-50,2025-07-20,train,True
65317,925.896.548-55,2025-07-20,train,True
65318,314.500.639-85,2025-07-20,train,True
65319,121.701.667-85,2025-07-20,train,True
65320,255.013.032-48,2025-07-20,train,True
65321,810.808.880-12,2025-07-20,train,True
65322,131.671.204-44,2025-07-20,train,True
65323,552.138.069-88,2025-07-20,train,True
65324,644.293.840-96,2025-07-20,train,True
65325,276.508.125-53,2025-07-20,train,True
65326,519.392.562-67,2025-07-20,train,True
65327,043.684.044-83,2025-07-20,train,False
65328,339.698.125-18,2025-07-20,train,True
65329,979.591.194-57,2025-07-20,train,True
65330,591.134.883-76,2025-07-20,train,False
65331,494.221.862-42,2025-07-20,train,True
65332,475.398.181-90,2025-07-20,train,True
65333,608.807.577-52,2025-07-20,train,True
65334,519.741.326-33,2025-07-20,train,True
65335,882.528.301-61,2025-07-20,train,True
65336,592.934.306-30,2025-07-20,train,True
65337,737.361.013-76,2025-07-20,train,True
65338,230.910.546-59,2025-07-20,train,True
65339,197.506.109-89,2025-07-20,train,True
65340,052.282.607-57,2025-07-20,train,True
65341,465.300.346-76,2025-07-20,train,True
65342,516.498.647-79,2025-07-20,train,True
65343,306.642.226-76,2025-07-20,train,True
65344,929.875.412-44,2025-07-20,train,True
65345,106.457.420-31,2025-07-20,train,True
65346,762.521.754-04,2025-07-20,train,True
65347,919.158.954-13,2025-07-20,train,True
65348,691.124.671-70,2025-07-20,train,True
65349,633.985.502-40,2025-07-20,train,True
65350,863.550.971-47,2025-07-20,train,True
65351,826.921.977-04,2025-07-20,train,True
65352,137.036.622-12,2025-07-20,train,True
65353,979.906.341-80,2025-07-20,train,True
65354,723.274.635-05,2025-07-20,train,True
65355,509.790.099-52,2025-07-20,train,True
65356,147.816.397-63,2025-07-20,train,True
65357,239.995.326-61,2025-07-20,train,True
65358,046.277.605-07,2025-07-20,train,True
65359,121.992.994-81,2025-07-20,train,True
65360,803.298.127-69,2025-07-20,train,True
65361,265.412.130-54,2025-07-20,train,True
65362,406.154.581-73,2025-07-20,train,True
65363,585.506.679-78,2025-07-20,train,True
65364,309.437.134-55,2025-07-20,train,True
65365,059.201.455-01,2025-07-20,train,True
65366,080.321.885-09,2025-07-20,train,True
65367,803.017.352-04,2025-07-20,train,True
65368,955.047.487-98,2025-07-21,train,True
65369,036.714.962-15,2025-07-21,train,True
65370,384.589.634-50,2025-07-21,train,True
65371,967.720.660-57,2025-07-21,train,True
65372,650.536.311-40,2025-07-21,train,True
65373,383.660.043-92,2025-07-21,train,True
65374,533.847.112-46,2025-07-21,train,True
65375,615.379.944-25,2025-07-21,train,True
65376,822.459.026-70,2025-07-21,train,True
65377,934.977.375-93,2025-07-21,train,True
65378,426.516.507-90,2025-07-21,train,True
65379,212.882.900-39,2025-07-21,train,True
65380,129.091.282-37,2025-07-21,train,True
65381,991.648.671-96,2025-07-21,train,True
65382,533.847.112-46,2025-07-21,train,True
65383,667.042.183-43,2025-07-21,train,True
65384,768.454.518-34,2025-07-21,train,True
65385,279.808.097-50,2025-07-21,train,True
65386,236.611.727-27,2025-07-21,train,True
65387,797.684.089-44,2025-07-21,train,True
65388,237.532.337-81,2025-07-21,train,True
65389,504.648.070-00,2025-07-21,train,True
65390,239.140.998-28,2025-07-21,train,True
65391,965.280.116-05,2025-07-21,train,True
65392,861.459.306-67,2025-07-21,train,True
65393,829.833.173-74,2025-07-21,train,True
65394,860.387.562-64,2025-07-21,train,True
65395,787.925.559-18,2025-07-21,train,True
65396,309.760.571-15,2025-07-21,train,False
65397,082.738.799-76,2025-07-21,train,True
65398,401.749.560-53,2025-07-21,train,True
65399,248.054.103-70,2025-07-21,train,True
65400,688.133.159-29,2025-07-21,train,True
65401,754.764.541-01,2025-07-21,train,True
65402,230.737.358-60,2025-07-21,train,True
65403,101.297.961-07,2025-07-21,train,True
65404,853.899.655-07,2025-07-21,train,True
65405,055.911.044-87,2025-07-21,train,True
65406,368.053.675-57,2025-07-21,train,True
65407,941.901.411-86,2025-07-21,train,True
65408,730.565.126-54,2025-07-21,train,True
65409,890.211.040-08,2025-07-21,train,True
65410,605.409.831-44,2025-07-21,train,True
65411,060.335.064-05,2025-07-21,train,True
65412,322.544.396-42,2025-07-21,train,True
65413,757.750.198-06,2025-07-21,train,True
65414,776.638.667-46,2025-07-21,train,True
65415,902.688.202-52,2025-07-21,train,True
65416,501.893.051-93,2025-07-21,train,True
65417,686.882.348-76,2025-07-21,train,True
65418,608.200.424-80,2025-07-21,train,False
65419,936.812.389-60,2025-07-21,train,True
65420,514.333.029-77,2025-07-21,train,True
65421,690.134.168-70,2025-07-21,train,True
65422,606.715.530-38,2025-07-21,train,True
65423,912.364.940-24,2025-07-21,train,True
65424,506.382.000-08,2025-07-21,train,False
65425,025.466.806-25,2025-07-21,train,True
65426,046.124.141-28,2025-07-21,train,True
65427,524.504.310-63,2025-07-21,train,True
65428,637.915.717-45,2025-07-21,train,True
65429,428.130.387-17,2025-07-21,train,True
65430,333.415.005-45,2025-07-21,train,True
65431,882.056.008-99,2025-07-21,train,True
65432,834.337.206-90,2025-07-21,train,True
65433,723.961.081-07,2025-07-21,train,False
65434,986.589.480-72,2025-07-21,train,True
65435,124.905.933-07,2025-07-21,train,True
65436,078.513.555-32,2025-07-21,train,True
65437,824.737.730-68,2025-07-21,train,True
65438,121.992.994-81,2025-07-21,train,True
65439,699.608.955-72,2025-07-21,train,True
65440,962.373.465-46,2025-07-21,train,True
65441,779.461.022-24,2025-07-21,train,True
65442,814.230.598-40,2025-07-21,train,True
65443,246.812.898-25,2025-07-21,train,True
65444,307.234.060-90,2025-07-21,train,True
65445,314.500.639-85,2025-07-21,train,True
65446,457.803.004-02,2025-07-22,train,True
65447,716.806.519-00,2025-07-22,train,True
65448,426.069.801-07,2025-07-22,train,True
65449,241.579.588-70,2025-07-22,train,True
65450,130.407.667-91,2025-07-22,train,True
65451,121.992.994-81,2025-07-22,train,True
65452,640.853.627-12,2025-07-22,train,True
65453,148.733.150-93,2025-07-22,train,True
65454,293.781.629-08,2025-07-22,train,True
65455,910.611.270-60,2025-07-22,train,True
65456,942.713.535-23,2025-07-22,train,True
65457,228.940.978-24,2025-07-22,train,True
65458,144.276.400-79,2025-07-22,train,True
65459,046.277.605-07,2025-07-22,train,True
65460,380.842.888-06,2025-07-22,train,True
65461,145.330.518-12,2025-07-22,train,True
65462,029.282.683-40,2025-07-22,train,True
65463,192.710.532-30,2025-07-22,train,True
65464,735.958.099-47,2025-07-22,train,True
65465,196.188.321-04,2025-07-22,train,True
65466,534.960.675-19,2025-07-22,train,True
65467,910.530.456-38,2025-07-22,train,True
65468,852.930.432-26,2025-07-22,train,True
65469,272.199.891-99,2025-07-22,train,True
65470,434.653.242-00,2025-07-22,train,True
65471,713.486.244-50,2025-07-22,train,True
65472,634.766.703-76,2025-07-22,train,True
65473,285.138.403-19,2025-07-22,train,True
65474,781.419.575-62,2025-07-22,train,True
65475,400.956.377-02,2025-07-22,train,True
65476,887.593.447-92,2025-07-22,train,True
65477,817.094.288-80,2025-07-22,train,True
65478,611.113.794-83,2025-07-22,train,True
65479,956.862.996-33,2025-07-22,train,True
65480,850.694.589-57,2025-07-22,train,True
65481,105.447.995-00,2025-07-22,train,True
65482,722.092.710-02,2025-07-22,train,True
65483,793.821.625-93,2025-07-22,train,True
65484,551.864.863-45,2025-07-22,train,False
65485,911.310.352-08,2025-07-22,train,True
65486,953.073.460-34,2025-07-22,train,False
65487,804.698.227-08,2025-07-22,train,True
65488,325.535.879-53,2025-07-22,train,True
65489,559.725.886-92,2025-07-22,train,True
65490,422.523.667-61,2025-07-22,train,True
65491,824.616.637-93,2025-07-22,train,True
65492,490.186.431-90,2025-07-22,train,True
65493,047.009.600-43,2025-07-22,train,True
65494,408.657.282-67,2025-07-22,train,True
65495,408.589.301-70,2025-07-22,train,True
65496,552.872.134-25,2025-07-22,train,True
65497,276.508.125-53,2025-07-22,train,True
65498,300.837.884-68,2025-07-22,train,True
65499,246.655.145-42,2025-07-22,train,True
65500,435.366.336-41,2025-07-22,train,True
65501,202.342.874-20,2025-07-22,train,True
65502,820.759.509-46,2025-07-22,train,True
65503,990.379.834-21,2025-07-22,train,True
65504,053.988.473-17,2025-07-22,train,True
65505,865.792.839-63,2025-07-22,train,True
65506,609.124.776-01,2025-07-22,train,True
65507,927.388.284-69,2025-07-22,train,True
65508,082.738.799-76,2025-07-22,train,True
65509,170.034.717-95,2025-07-22,train,True
65510,338.570.322-00,2025-07-22,train,True
65511,449.450.758-08,2025-07-22,train,True
65512,671.569.424-92,2025-07-22,train,True
65513,368.528.385-52,2025-07-22,train,True
65514,565.347.747-80,2025-07-22,train,True
65515,391.253.130-70,2025-07-22,train,True
65516,644.858.889-24,2025-07-23,train,True
65517,388.437.066-91,2025-07-23,train,True
65518,062.957.228-30,2025-07-23,train,True
65519,890.083.816-48,2025-07-23,train,True
65520,692.740.540-25,2025-07-23,train,True
65521,462.717.628-75,2025-07-23,train,True
65522,196.954.637-97,2025-07-23,train,True
65523,682.214.080-85,2025-07-23,train,True
65524,257.692.165-57,2025-07-23,train,False
65525,807.973.564-60,2025-07-23,train,True
65526,611.047.182-86,2025-07-23,train,True
65527,596.217.418-66,2025-07-23,train,True
65528,014.858.970-76,2025-07-23,train,True
65529,464.754.172-03,2025-07-23,train,True
65530,864.487.555-86,2025-07-23,train,True
65531,775.160.556-11,2025-07-23,train,True
65532,670.135.511-04,2025-07-23,train,True
65533,290.791.387-54,2025-07-23,train,True
65534,925.693.777-83,2025-07-23,train,True
65535,343.273.358-51,2025-07-23,train,True
65536,398.264.846-79,2025-07-23,train,True
65537,747.669.537-20,2025-07-23,train,True
65538,846.488.657-82,2025-07-23,train,True
65539,217.802.746-61,2025-07-23,train,True
65540,551.734.411-94,2025-07-23,train,True
65541,947.825.644-06,2025-07-23,train,False
65542,205.435.332-98,2025-07-23,train,True
65543,382.312.299-14,2025-07-23,train,True
65544,873.535.339-27,2025-07-23,train,True
65545,345.220.388-36,2025-07-23,train,True
65546,951.772.619-80,2025-07-23,train,True
65547,121.992.994-81,2025-07-23,train,True
65548,240.045.704-25,2025-07-23,train,True
65549,611.113.794-83,2025-07-23,train,True
65550,870.754.718-80,2025-07-23,train,True
65551,351.516.968-74,2025-07-23,train,True
65552,430.037.988-20,2025-07-23,train,True
65553,670.614.007-49,2025-07-23,train,True
65554,217.255.076-09,2025-07-23,train,True
65555,616.891.544-38,2025-07-23,train,False
65556,657.427.888-00,2025-07-23,train,True
65557,563.849.470-72,2025-07-23,train,True
65558,706.887.826-12,2025-07-23,train,True
65559,196.694.462-44,2025-07-23,train,True
65560,614.679.000-10,2025-07-23,train,True
65561,979.902.750-07,2025-07-23,train,True
65562,626.436.140-20,2025-07-23,train,True
65563,017.474.735-70,2025-07-23,train,True
65564,832.171.226-66,2025-07-23,train,True
65565,849.340.452-79,2025-07-23,train,True
65566,713.578.012-46,2025-07-23,train,True
65567,825.312.109-11,2025-07-23,train,True
65568,927.772.351-39,2025-07-23,train,True
65569,283.502.779-39,2025-07-23,train,True
65570,728.661.406-13,2025-07-23,train,True
65571,743.090.905-16,2025-07-23,train,True
65572,341.347.263-10,2025-07-23,train,True
65573,870.601.549-22,2025-07-23,train,True
65574,667.042.183-43,2025-07-23,train,True
65575,834.100.003-21,2025-07-23,train,True
65576,080.821.398-97,2025-07-23,train,True
65577,839.197.080-91,2025-07-23,train,True
65578,489.415.637-71,2025-07-23,train,True
65579,317.433.187-07,2025-07-23,train,True
65580,050.375.674-16,2025-07-23,train,True
65581,481.721.978-53,2025-07-23,train,True
65582,058.012.429-02,2025-07-23,train,True
65583,434.754.766-81,2025-07-23,train,True
65584,701.632.990-99,2025-07-23,train,True
65585,639.955.096-30,2025-07-23,train,True
65586,714.092.989-06,2025-07-23,train,True
65587,518.930.714-05,2025-07-23,train,False
65588,360.879.717-34,2025-07-23,train,False
65589,210.269.978-10,2025-07-23,train,False
65590,389.132.354-98,2025-07-23,train,True
65591,984.445.977-08,2025-07-23,train,True
65592,114.980.249-98,2025-07-23,train,True
65593,549.346.252-40,2025-07-23,train,True
65594,948.281.331-60,2025-07-23,train,True
65595,125.215.097-01,2025-07-23,train,True
65596,834.100.003-21,2025-07-23,train,True
65597,957.547.393-03,2025-07-23,train,True
65598,107.411.627-50,2025-07-23,train,False
65599,787.282.172-92,2025-07-23,train,True
65600,695.050.459-48,2025-07-23,train,True
65601,818.434.127-05,2025-07-23,train,True
65602,460.736.738-92,2025-07-23,train,True
65603,644.858.889-24,2025-07-23,train,True
65604,653.166.165-88,2025-07-23,train,True
65605,211.133.971-79,2025-07-23,train,True
65606,868.835.831-14,2025-07-23,train,True
65607,570.808.160-09,2025-07-23,train,True
65608,440.531.129-31,2025-07-23,train,True
65609,999.804.901-60,2025-07-23,train,False
65610,424.920.208-94,2025-07-24,train,True
65611,631.583.882-00,2025-07-24,train,True
65612,222.814.534-30,2025-07-24,train,True
65613,985.383.583-59,2025-07-24,train,True
65614,325.535.879-53,2025-07-24,train,True
65615,527.588.256-43,2025-07-24,train,True
65616,035.132.266-32,2025-07-24,train,True
65617,305.964.388-18,2025-07-24,train,True
65618,144.466.348-87,2025-07-24,train,True
65619,237.576.018-23,2025-07-24,train,True
65620,934.664.077-45,2025-07-24,train,True
65621,570.138.341-57,2025-07-24,train,True
65622,319.395.959-67,2025-07-24,train,True
65623,022.376.962-25,2025-07-24,train,True
65624,986.958.986-36,2025-07-24,train,True
65625,678.846.971-73,2025-07-24,train,True
65626,916.292.108-89,2025-07-24,train,True
65627,858.463.214-02,2025-07-24,train,True
65628,810.506.367-08,2025-07-24,train,True
65629,204.985.875-25,2025-07-24,train,True
65630,014.000.462-97,2025-07-24,train,True
65631,634.766.703-76,2025-07-24,train,True
65632,754.012.248-00,2025-07-24,train,True
65633,152.628.590-89,2025-07-24,train,True
65634,721.155.468-14,2025-07-24,train,True
65635,211.133.971-79,2025-07-24,train,True
65636,422.494.249-69,2025-07-24,train,True
65637,951.121.357-19,2025-07-24,train,True
65638,977.504.992-02,2025-07-24,train,True
65639,598.438.997-50,2025-07-24,train,True
65640,771.477.000-74,2025-07-24,train,True
65641,236.522.251-04,2025-07-24,train,True
65642,956.862.996-33,2025-07-24,train,True
65643,907.102.647-71,2025-07-24,train,True
65644,250.650.200-94,2025-07-24,train,True
65645,375.130.245-02,2025-07-24,train,True
65646,482.080.738-22,2025-07-24,train,True
65647,058.099.023-08,2025-07-24,train,True
65648,544.064.836-40,2025-07-24,train,True
65649,845.136.530-27,2025-07-24,train,True
65650,985.556.032-93,2025-07-24,train,True
65651,706.565.573-38,2025-07-24,train,True
65652,823.407.183-17,2025-07-24,train,True
65653,300.837.884-68,2025-07-24,train,True
65654,946.683.816-40,2025-07-24,train,True
65655,783.249.726-25,2025-07-24,train,False
65656,985.556.032-93,2025-07-24,train,True
65657,270.118.094-57,2025-07-24,train,True
65658,255.101.989-31,2025-07-24,train,True
65659,514.231.074-89,2025-07-24,train,True
65660,606.881.178-64,2025-07-24,train,True
65661,816.337.391-12,2025-07-24,train,True
65662,734.231.717-90,2025-07-24,train,True
65663,855.755.107-00,2025-07-24,train,True
65664,598.573.553-23,2025-07-24,train,True
65665,526.484.294-92,2025-07-24,train,True
65666,923.832.538-39,2025-07-24,train,True
65667,709.398.496-74,2025-07-24,train,True
65668,839.976.389-69,2025-07-24,train,True
65669,152.005.987-61,2025-07-24,train,True
65670,029.282.683-40,2025-07-24,train,True
65671,629.135.066-15,2025-07-24,train,True
65672,152.429.262-10,2025-07-24,train,True
65673,126.349.325-45,2025-07-24,train,True
65674,542.893.642-84,2025-07-24,train,True
65675,353.605.746-23,2025-07-24,train,False
65676,203.750.117-06,2025-07-24,train,True
65677,503.021.990-04,2025-07-24,train,True
65678,955.169.912-26,2025-07-24,train,True
65679,909.916.333-93,2025-07-24,train,True
65680,756.293.958-66,2025-07-24,train,True
65681,350.234.924-00,2025-07-24,train,True
65682,080.821.398-97,2025-07-24,train,True
65683,178.668.127-72,2025-07-24,train,True
65684,072.449.035-37,2025-07-24,train,True
65685,955.169.912-26,2025-07-24,train,True
65686,431.180.243-99,2025-07-24,train,True
65687,150.623.087-39,2025-07-24,train,True
65688,107.073.293-10,2025-07-24,train,True
65689,945.895.676-52,2025-07-24,train,True
65690,994.820.774-23,2025-07-24,train,True
65691,522.352.948-04,2025-07-24,train,True
65692,961.381.519-84,2025-07-24,train,False
65693,757.750.198-06,2025-07-24,train,True
65694,909.834.712-66,2025-07-24,train,True
65695,299.512.077-58,2025-07-24,train,True
65696,706.479.554-07,2025-07-24,train,True
65697,239.232.214-79,2025-07-24,train,True
65698,182.689.462-45,2025-07-25,train,True
65699,438.911.937-00,2025-07-25,train,True
65700,606.715.530-38,2025-07-25,train,True
65701,516.832.899-78,2025-07-25,train,True
65702,776.066.946-13,2025-07-25,train,True
65703,535.909.474-54,2025-07-25,train,True
65704,426.069.801-07,2025-07-25,train,True
65705,646.748.400-23,2025-07-25,train,True
65706,224.407.228-20,2025-07-25,train,True
65707,062.691.393-41,2025-07-25,train,True
65708,844.242.977-80,2025-07-25,train,True
65709,152.066.876-77,2025-07-25,train,True
65710,470.542.315-11,2025-07-25,train,True
65711,488.891.900-35,2025-07-25,train,True
65712,364.608.147-32,2025-07-25,train,True
65713,527.588.256-43,2025-07-25,train,True
65714,383.221.525-58,2025-07-25,train,True
65715,435.518.155-34,2025-07-25,train,True
65716,683.104.054-30,2025-07-25,train,True
65717,886.075.192-63,2025-07-25,train,True
65718,634.442.500-88,2025-07-25,train,True
65719,990.430.686-91,2025-07-25,train,True
65720,634.738.122-26,2025-07-25,train,True
65721,964.312.170-47,2025-07-25,train,True
65722,943.839.282-34,2025-07-25,train,True
65723,360.622.654-37,2025-07-25,train,True
65724,579.135.910-13,2025-07-25,train,True
65725,079.415.792-00,2025-07-25,train,True
65726,440.531.129-31,2025-07-25,train,True
65727,875.714.379-03,2025-07-25,train,True
65728,544.064.836-40,2025-07-25,train,True
65729,623.887.483-05,2025-07-25,train,True
65730,223.632.934-28,2025-07-25,train,True
65731,118.491.718-31,2025-07-25,train,False
65732,614.679.000-10,2025-07-25,train,True
65733,884.728.051-66,2025-07-25,train,True
65734,610.064.309-03,2025-07-25,train,True
65735,367.225.860-14,2025-07-25,train,True
65736,296.534.632-50,2025-07-25,train,True
65737,880.136.076-23,2025-07-25,train,True
65738,540.028.465-55,2025-07-25,train,True
65739,905.226.743-05,2025-07-25,train,True
65740,714.377.147-30,2025-07-25,train,True
65741,971.915.626-09,2025-07-25,train,True
65742,153.089.062-46,2025-07-25,train,True
65743,388.342.632-60,2025-07-25,train,True
65744,566.575.373-44,2025-07-25,train,True
65745,559.725.886-92,2025-07-25,train,True
65746,181.469.502-80,2025-07-25,train,True
65747,876.143.285-74,2025-07-25,train,True
65748,600.564.618-44,2025-07-25,train,True
65749,861.053.595-94,2025-07-25,train,True
65750,625.428.812-51,2025-07-25,train,True
65751,936.775.123-01,2025-07-25,train,True
65752,786.114.991-90,2025-07-25,train,True
65753,908.122.072-11,2025-07-25,train,True
65754,800.535.375-80,2025-07-25,train,True
65755,241.045.752-59,2025-07-25,train,True
65756,666.874.255-60,2025-07-25,train,True
65757,197.204.504-01,2025-07-25,train,True
65758,610.256.602-50,2025-07-25,train,True
65759,059.871.814-10,2025-07-25,train,True
65760,643.242.969-28,2025-07-25,train,True
65761,167.354.134-82,2025-07-25,train,True
65762,195.177.793-05,2025-07-25,train,True
65763,983.217.926-26,2025-07-25,train,True
65764,533.796.644-80,2025-07-25,train,True
65765,202.178.921-75,2025-07-25,train,True
65766,176.588.158-70,2025-07-25,train,False
65767,952.973.707-60,2025-07-25,train,False
65768,250.917.964-01,2025-07-25,train,True
65769,020.763.416-50,2025-07-25,train,True
65770,508.584.468-80,2025-07-25,train,True
65771,628.563.212-08,2025-07-25,train,True
65772,609.054.883-93,2025-07-25,train,True
65773,562.354.469-00,2025-07-25,train,True
65774,101.297.961-07,2025-07-25,train,True
65775,963.154.656-09,2025-07-25,train,True
65776,030.818.677-03,2025-07-25,train,True
65777,580.162.221-70,2025-07-25,train,True
65778,123.597.830-33,2025-07-25,train,True
65779,198.933.277-33,2025-07-25,train,False
65780,517.720.264-09,2025-07-25,train,True
65781,052.145.544-86,2025-07-26,train,False
65782,072.449.035-37,2025-07-26,train,True
65783,786.114.991-90,2025-07-26,train,True
65784,239.809.116-32,2025-07-26,train,True
65785,883.915.709-32,2025-07-26,train,False
65786,431.069.386-50,2025-07-26,train,True
65787,623.583.471-32,2025-07-26,train,True
65788,822.625.100-16,2025-07-26,train,True
65789,306.642.226-76,2025-07-26,train,True
65790,148.962.784-70,2025-07-26,train,True
65791,147.853.277-74,2025-07-26,train,True
65792,736.029.006-65,2025-07-26,train,True
65793,056.067.498-82,2025-07-26,train,True
65794,861.479.678-19,2025-07-26,train,True
65795,857.076.369-78,2025-07-26,train,True
65796,055.626.008-20,2025-07-26,train,True
65797,960.531.920-90,2025-07-26,train,True
65798,394.019.582-03,2025-07-26,train,False
65799,524.606.959-18,2025-07-26,train,True
65800,697.284.810-55,2025-07-26,train,True
